set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.866666666667,1.0,1.0,0.666666666667,1.0,1.0,0.909090909091
Run2,0.846153846154,0.916666666667,0.857142857143,0.75,1.0,1.0,0.869565217391
Run3,0.857142857143,0.923076923077,0.833333333333,0.714285714286,1.0,1.0,0.869565217391
Run4,0.733333333333,1.0,1.0,0.636363636364,1.0,1.0,0.84
Run5,1.0,0.882352941176,0.75,0.857142857143,0.8,1.0,0.892857142857
Run6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run7,0.733333333333,0.916666666667,0.833333333333,0.555555555556,1.0,1.0,0.772727272727
Run8,0.833333333333,1.0,1.0,0.6,,,0.866666666667
Run9,0.785714285714,1.0,1.0,0.666666666667,1.0,1.0,0.863636363636
Run10,0.75,1.0,1.0,0.666666666667,1.0,1.0,0.85
Run11,0.916666666667,1.0,1.0,0.833333333333,,,0.941176470588
Run12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run13,0.714285714286,0.909090909091,0.8,0.5,1.0,1.0,0.761904761905
Run14,1.0,0.933333333333,0.875,1.0,1.0,1.0,0.96
Run15,0.928571428571,0.866666666667,0.75,0.857142857143,1.0,1.0,0.875
Run16,1.0,0.933333333333,0.857142857143,1.0,,,0.952380952381
Run17,0.75,1.0,1.0,0.727272727273,1.0,1.0,0.857142857143
Run18,0.8,0.923076923077,0.833333333333,0.625,1.0,1.0,0.818181818182
Run19,0.866666666667,0.928571428571,0.714285714286,0.625,0.5,0.5,0.791666666667
Run20,0.846153846154,0.916666666667,0.833333333333,0.714285714286,1.0,1.0,0.85
Run21,1.0,1.0,1.0,1.0,,,1.0
Run22,0.933333333333,1.0,1.0,0.875,1.0,1.0,0.962962962963
Run23,1.0,0.923076923077,0.8,1.0,,,0.941176470588
Run24,0.769230769231,1.0,1.0,0.5,,,0.8125
Run25,0.785714285714,1.0,1.0,0.571428571429,1.0,1.0,0.842105263158
